id,text,label,explanation
5598,"@user_abcd stessa cosa con gli straykids, sta gente ha proprio rotto il cazzo! Cioè dillo che li odi o che forse ti rode il culo per qualcosa non so🤷🏻‍♀️ aspettano il primo minimo passo falso per mettere in risalto i loro favs e sminuire un gruppo intero!",0,
5599,Perché Pinterest sa quanto sono frocia [URL],0,
5600,"@user_abcdef Nella nostra storia di traditori ne sono passati tanti, Mahh !! Con la faccia da stronzo cretino pidocchioso femminiello czzettino falso bugiardo quaqquaraqua cesso come costui l’Italia non ne ha mai avuti",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""femminiello"" in un elenco di insulti, implicando che l'essere effeminato sia qualcosa di negativo e dispregiativo."
5601,"@user_abcde Non può tornare in Cina perché ha 250 milioni di debiti, sto ciucciacazzi",0,
5602,"@user_abc @user_abc @user_abcd @user_abc Imprevisto: ""mancano solo 50k per chiudere il bilancio ma il presidente sboccia al Twiga con due femminielli e mette tutto in nota spese. Vai in prigione senza passare dal via"". @user_abcd",1,"Il tweet contiene odio omotransfobico perché usa il termine ""femminielli"" in un contesto dispregiativo e lo associa a comportamenti negativi (sperpero di denaro pubblico), insinuando che l'identità di genere di queste persone sia legata a comportamenti scorretti."
5603,"bloccato da quel ricchione di wazza,questo sì che è un buongiorno [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per insultare e denigrare un'altra persona."
5604,@user_abcdef Scholl e poi il femminiello Trudeau,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminiello"" in modo dispregiativo per insultare Trudeau."
5605,"che culo! son qui che aspetto il tecnico in un posto dove mi han pregato di presenziare per via dell’urgenza. Quale posto, quale urgenza? All’ultimo piano di una casa assolata si è rotto il condizionatore, due giorni fa. Vestito ma sotto la doccia, spero di sentire il campanello.",0,
5606,"👍Chi ha parlato?! Chi cazzo ha parlato?! Chi è quel lurido stronzo, comunista, checca e pompinaro che ha firmato la sua condanna a morte?! Ah, non è nessuno, eh?! Sarà stata la fatina buona del cazzo! Vi ammazzo a forza di ginnastica vi faccio venire i muscoli al buco del culo!",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""checca"" in un contesto dispregiativo e minaccioso, insultando e denigrando persone LGBTQIA+."
5607,"Come si cambia. In ""Così è la vita"" film del 97 per far arrabbiare uno di sn gli dicono "" Che Guevara è ricchione""",0,
5608,"È arrivato Kezman a Formello, dopo un summit di circa un paio di ore, ha detto che le piante stanno bene, bisogna da na romanella al muro de cinta, e poi ha detto che siete na banda de cazzari. Io mi fido…. #succhiacazzi #sieteilmaledellalazio",0,
5609,@user_abcdefghij Posso capire checca pavone...ma Klaus davi no...,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per insultare o sminuire qualcuno."
5610,@user_abcdef a me la corsa mi ha ingannato sembra un ricchione,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in maniera dispregiativa per descrivere una persona."
5611,@user_abcdef Eh già le zanzare trasmettono il covid🤣🤣🤣🤣🤣e magari pure il vaiolo delle scimmie dopo aver punto l'ano di qualche culattone...,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""culattone"" in riferimento a persone omosessuali, associandolo a malattie e creando un'immagine denigratoria."
5612,Avete rotto un pochino i coglioni adesso…andate a fare in culo #vaiolodellescimmie,0,
5613,X: non è comune avere a che fare con persone con identità di genere come femminielli Letteralmente tuttə i miə amicə: [URL],0,
5614,"@user_abcdefgh @user_abcde A me ha già chiamato culattone, se esce fuori che è etero faccio la pazza che Ginevra 2.0 non la voglio",1,"Il tweet contiene odio omotransfobico perché usa il termine ""culattone"" come insulto."
5615,Il virus dell’ HIV girava solo tra i gay.. il coso 19 solo tra vaccinati.. e che caso!!!,0,
5616,"@user_a Dopo la checca glabra, mi pare il piú adatto. Poi magari certe esternazioni possono non piacere ma i gradi li ha tutti per farlo.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per riferirsi a una persona."
5617,Alla Checca Pavone auguro una felice quarta dose!!!🤦🤷 [URL],1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""Checca"" in modo dispregiativo per insultare la persona a cui si riferisce."
5618,@user_abcde Va bloccato @user_a sta istigando al suicidio e alla violenza personale questo culattone comunista,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""culattone"" per insultare un utente."
5619,@user_abc @user_abcd @user_ab No altro che kindest soul sto bocchinaro,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""bocchinaro"" con intento dispregiativo."
5620,Tedros è il direttore dell’OMS quello che ha invalidato la votazione a sfavore dell’emergenza ma pensateci bene se ha fatto questo un motivo ci sarà è quella che lui sa essendo un culattone che va a tutti i give pride,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""culattone"" per denigrare e screditare Tedros, collegando il suo orientamento sessuale (presunto) a decisioni prese in ambito professionale, insinuando che le sue azioni siano motivate da questo."
5621,"@user_abcdefgh @user_abcdefgh Vero.. Poi però, arrivo: Vladimir Lussuria, Checca Paone, e la Cirinnà..💣💣🔥🔥🔥",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""Checca Paone"" in modo dispregiativo, accostandolo ad altri nomi e simboli che l'utente percepisce come negativi (""Vladimir Lussuria"", ""Cirinnà"", bombe e fuoco)."
5622,"Studio in 16 paesi pubblicato dal New England Journal of Medicine: 98% dei casi di vaiolo delle scimmie sono di gay, gran parte dei quali con lesioni in area anogenitale. Più che parlare di vaccino si dovrebbe ricordare che ci sono comportamenti a rischio [URL]",0,
5623,Buonasera da Teodoro succhiacazzi! [URL],0,
5624,cmq i tbz never beating the gay allegations troppo miei,0,
5625,"@user_abcdefg @user_abcdef Sei un criminale, vergognati... Non mi dire non ti hanno mai discriminato chiamandoti ""Checca, frocio, ricchione o pigliainculo"" eppure non c'hai pensato un attimo a passare dall'altra parte, a diventare uno dei tanti patetici bulli... Ci ricorderemo anche di te, te lo assicuro",1,"Il tweet contiene odio omotransfobico perché utilizza appellativi dispregiativi come ""checca, frocio, ricchione o pigliainculo"" riferendosi alla persona a cui è indirizzato il messaggio."
5626,@user_abcdef @user_abcdefg Certo che se ti potessi trovare scapperesti sicuramente ...culattone di merda...,1,"Il tweet contiene odio omotransfobico perché usa l'insulto ""culattone di merda"", che è un termine dispregiativo e offensivo rivolto a persone omosessuali."
5627,@user_abcdef sto #culattone #pervertito.. ti hanno dato alla testa i #trans #brasiliani..,1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""culattone"", ""pervertito"" e ""trans"" in modo offensivo e denigratorio."
5628,"I paesi che l’Occidente ha invaso, derubato, devastato, schiavizzato, sovvertito, bombardato, “sanzionato” economicamente con ricatti ed estorsioni e a cui,di recente, è stata imposta la piena follia satanica dei fanatici woke (bandiere Pride) rifiutano le sanzioni antirussia",1,"Il tweet contiene odio omotransfobico perché equipara l'adesione ai principi ""woke"" (etichettati come ""piena follia satanica"") con l'ostentazione di simboli LGBTQIA+ (bandiere Pride), suggerendo che l'affermazione dei diritti LGBTQIA+ sia qualcosa di negativo e imposto."
5629,E vabbè ora chiedono 40. Andassero a fare in culo. Andate a prendere #Ziyech che mi sono rotto il cazzo @user_ab [URL],0,
5630,@user_abcd Omosessuale o ricchione...il concetto è quello 😏,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in maniera dispregiativa, ponendolo sullo stesso piano di ""omosessuale"" con un'implicita connotazione negativa data dall'emoticon."
5631,femminismo di qua femminismo di là e poi chiamano altre donne succhiacazzi e danno la colpa alle donne etero e bi per la questione aborto riducendo il tutto al separatismo come se le gravidanze indesiderate fossero frutto solo di rapporti consensuali,0,
5632,"CON ALBERTO MATANO CI AVETE ROTTO I COGLIONI. AD ESSERE CULATONI SI DIVENTA COSÌ IMPORTANTI, IO DEVO AVER SBAGLIATO TUTTO. IERI HO FATTO 18 ORE IN SALA OPERATORIA, PERÒ SI PARLA DEL CULO DI MATANO.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culatoni"" in modo dispregiativo, insinuando che l'omosessualità sia la causa dell'importanza di una persona e sminuendo il valore del lavoro altrui."
5633,"In realtà Avsim, il lavandaio matto anti-juventino, dovrebbe ringraziare che i suoi colleghi youtuber bianconeri (quelli seri) non lo caghino manco di striscio, perché lui spacca la tifoseria e genera veleno che inonda tutta la piattaforma. Dovrebbero attaccarlo anche loro! [URL]",0,
5634,@user_abcdefgh @user_abcd Zitto non dire culattone o ricchione che vengono giù i virologi star!,1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""culattone"" e ""ricchione"" per insultare qualcuno."
5635,"è quel periodo dell'anno in cui, in calce alle email, scrivo ""lo studio rimarrà chiuso dal al"" a caratteri cubitali e in grassetto, nella vana speranza che nel succitato periodo non mi caghino il cazzo",0,
5636,&gt; Proteggere le donne &gt; Succhiacazzi / sbucciabanane / servette del pene Pick one,0,
5637,@user_abcdef Fabietto raccontaci di quando ti hanno chiamato culattone,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""culattone"", che è un termine dispregiativo riferito all'orientamento sessuale."
5638,Hahaha ma daiii tutti sanno che fai tutto GRATIS quando sei a Torino dai troia bella… - la smetti di usare la t word brutto ricchione di merda #tellonym [URL],1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione di merda"" in modo dispregiativo."
5639,@user_abcd Compagno Busone peraltro nome d'arte pazzesco.,0,
5640,@user_abcde Paghi tu? Liquidiamo Mediaset per pagare? O paghi con i miei soldi. Bello fare il culattone con il culo degli altri. Berlusconi lei è peggio del peggior comunista.,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo, collegandolo a un giudizio negativo sull'azione di Berlusconi."
5641,"Ne ho le palle piene ... gente ipocrite, aziende male organizzate che lavorano il doppio lo stesso (come cazzo fanno}, gente che fa il buliccio (espressione ligure) con il mio culo ... vivo in una località turistica marina, e non bastano gli indigeni, pure da fuori (sopratutto",0,
5642,"@user_abcdefgh Scusi la domanda, cercherò di essere gentile, lei è un femminiello?",0,
5643,"@user_abcde @user_abcdefghi @user_abcdefghi @user_abcdef Son due giorni che mi dà del culattone, Oreste ...",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"", un termine dispregiativo riferito all'orientamento sessuale."
5644,@user_abcde Ma vai a fare in culo Fassina. Ma quale alleanza vuoi fare con uno che ha rotto una alleanza addirittura con Draghi? Ti sembra che Conte poi rispetterebbe una alleanza con Letta? Tu sei un visionario filosofo. Io sarei il primo a non votare questa accozzaglia.,0,
5645,non l'ho mai detto perché me ne vergogno ma il mio primissimo gay (poi bi) awakening l'ho avuto quando a 9 anni ho per sbaglio visto un h3nt41 su youtube,0,
5646,"IO #ETTOREMARIACOLOMBO SON STATO COMUNISTA E FASCISTA, ETERO E FRO~CIO, FRO~CIO ATTIVO, ORA PASSIVO. MI NICKANO ""O FEMMINIELLO EI BERLUSCONI #BERLUSCONI""! GOLDMAN SACHS DICE BENE, NON L'IDIOTA #GIOELEMAGALDI: ""SE #SILVIOBERLUSCONI VÀ AL POTERE, BANCAROTTA SARÀ"" VOTERÒ #PD O #M5S! [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""fro~cio"" in un contesto auto-descrittivo che sembra voler enfatizzare una presunta promiscuità o instabilità sessuale, contribuendo a stereotipi negativi sulle persone omosessuali. L'uso ripetuto e apparentemente casuale del termine, insieme all'espressione ""O FEMMINIELLO"", suggerisce un intento denigratorio o ridicolizzante."
5647,"OGNI VOLTA CHE VADO A LINEA NOTTE, DA ""O FEMMINIELLO EI BERLUSCONI #BERLUSCONI"", COME TUTTI MI CHIAMANO, DIVENTO TIGRE AFFAMATA, ALLA #ENRICOLETTA! #LINEANOTTE MI DÀ IL TESTOSTERONE CHE LA NATURA MAI MI HA DATO! PROSSIMA VOLTA LI, PARLERÒ DI #MASSONERIA OMICIDA DI #GIOELEMAGALDI! [URL]",0,
5648,Per quel che vale la sentenza di un culattone dimerda vigliacco,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo e offensivo."
5649,"@user_abcde @user_abcdef Lei ha staccato le due frasi, non però il ragazzo che le ha pronunciate. La sua omofobia è rivelata dalla parola ""ricchione"" e quindi anche dal discorso dello smalto (che evidentemente per lui è ""roba da femmine""), che in quel contesto assume ruolo rafforzativo",1,"Il tweet contiene odio omotransfobico perché cita l'utilizzo della parola ""ricchione"", un termine dispregiativo nei confronti delle persone omosessuali."
5650,"@user_abc Non è uno chef o un cuoco, famoso solo perché parla con la voce da checca",1,"Il tweet contiene odio omotransfobico perché utilizza l'espressione ""voce da checca"" in modo dispregiativo per screditare una persona, basandosi su uno stereotipo legato all'orientamento sessuale o all'identità di genere."
5651,@user_abcdef e allora cosa ti lamenti ricchione,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"", un termine dispregiativo e offensivo nei confronti delle persone omosessuali."
